date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-05-28,6.87,4.38,450,"1993-05-21 2022-06-04",95.21,6.23,450,"1993-05-21 2022-06-04",12.47,5.43,450,"1993-05-21 2022-06-04",33.61,10.9,450,"1993-05-21 2022-06-04",1.08,3.91,450,"1993-05-21 2022-06-04",63.8,19.71,450,"1993-05-21 2022-06-04",2.93,3.09,450,"1993-05-21 2022-06-04",8.57,7.4,450,"1993-05-21 2022-06-04",3.48,7.37,450,"1993-05-21 2022-06-04",3.42,7.36,447,"1993-05-21 2022-06-04",0.08,0.61,447,"1993-05-21 2022-06-04",0,0.2,293,"1993-05-21 2021-05-23",,,,
2023-05-27,6.71,4.33,450,"1993-05-20 2022-06-03",95.19,6.18,450,"1993-05-20 2022-06-03",12.35,5.42,450,"1993-05-20 2022-06-03",33.62,10.8,450,"1993-05-20 2022-06-03",0.97,3.88,450,"1993-05-20 2022-06-03",63.41,19.69,450,"1993-05-20 2022-06-03",2.83,3.08,450,"1993-05-20 2022-06-03",8.49,7.43,450,"1993-05-20 2022-06-03",3.57,7.91,450,"1993-05-20 2022-06-03",3.5,7.9,447,"1993-05-20 2022-06-03",0.1,0.65,447,"1993-05-20 2022-06-03",0,0.2,293,"1993-05-20 2021-05-23",,,,
2023-05-26,6.6,4.35,450,"1993-05-19 2022-06-02",95.18,6.18,450,"1993-05-19 2022-06-02",12.18,5.44,450,"1993-05-19 2022-06-02",33.61,10.72,450,"1993-05-19 2022-06-02",0.89,3.89,450,"1993-05-19 2022-06-02",63.8,19.54,450,"1993-05-19 2022-06-02",2.72,3.11,450,"1993-05-19 2022-06-02",8.36,7.35,450,"1993-05-19 2022-06-02",3.49,7.88,450,"1993-05-19 2022-06-02",3.41,7.86,448,"1993-05-19 2022-06-02",0.1,0.66,448,"1993-05-19 2022-06-02",0,0.2,293,"1993-05-19 2021-05-23",,,,
2023-05-25,6.46,4.31,450,"1993-05-18 2022-06-01",95.13,6.25,450,"1993-05-18 2022-06-01",11.99,5.41,450,"1993-05-18 2022-06-01",33.36,10.7,450,"1993-05-18 2022-06-01",0.75,3.84,450,"1993-05-18 2022-06-01",63.88,19.59,450,"1993-05-18 2022-06-01",2.64,3.11,450,"1993-05-18 2022-06-01",8.49,7.38,450,"1993-05-18 2022-06-01",3.42,7.77,450,"1993-05-18 2022-06-01",3.33,7.75,449,"1993-05-18 2022-06-01",0.1,0.66,449,"1993-05-18 2022-06-01",0,0.2,293,"1993-05-18 2021-05-23",,,,
2023-05-24,6.26,4.27,450,"1993-05-17 2022-05-31",94.95,6.41,450,"1993-05-17 2022-05-31",11.93,5.43,450,"1993-05-17 2022-05-31",33.23,10.75,450,"1993-05-17 2022-05-31",0.62,3.83,450,"1993-05-17 2022-05-31",63.41,20.01,450,"1993-05-17 2022-05-31",2.55,3.09,450,"1993-05-17 2022-05-31",8.51,7.33,450,"1993-05-17 2022-05-31",3.51,8.39,450,"1993-05-17 2022-05-31",3.41,8.33,449,"1993-05-17 2022-05-31",0.11,0.66,449,"1993-05-17 2022-05-31",0,0.2,293,"1993-05-17 2021-05-23",,,,
2023-05-23,6.17,4.21,450,"1993-05-16 2022-05-30",94.99,6.36,450,"1993-05-16 2022-05-30",11.8,5.35,450,"1993-05-16 2022-05-30",32.84,10.36,450,"1993-05-16 2022-05-30",0.47,3.77,450,"1993-05-16 2022-05-30",63.1,19.75,450,"1993-05-16 2022-05-30",2.42,3.05,450,"1993-05-16 2022-05-30",8.41,7.22,450,"1993-05-16 2022-05-30",3.39,8.23,450,"1993-05-16 2022-05-30",3.29,8.16,449,"1993-05-16 2022-05-30",0.11,0.67,449,"1993-05-16 2022-05-30",0,0.2,293,"1993-05-16 2021-05-23",,,,
2023-05-22,6.05,4.17,450,"1993-05-15 2022-05-29",94.95,6.47,450,"1993-05-15 2022-05-29",11.68,5.37,450,"1993-05-15 2022-05-29",32.85,10.35,450,"1993-05-15 2022-05-29",0.32,3.78,450,"1993-05-15 2022-05-29",62.93,19.77,450,"1993-05-15 2022-05-29",2.29,3.01,450,"1993-05-15 2022-05-29",8.18,7.2,450,"1993-05-15 2022-05-29",3.34,7.87,450,"1993-05-15 2022-05-29",3.24,7.8,449,"1993-05-15 2022-05-29",0.11,0.68,449,"1993-05-15 2022-05-29",0,0.2,293,"1993-05-15 2021-05-23",,,,
2023-05-21,5.9,4.19,450,"1993-05-14 2022-05-28",94.77,6.77,450,"1993-05-14 2022-05-28",11.58,5.36,450,"1993-05-14 2022-05-28",32.64,10.36,450,"1993-05-14 2022-05-28",0.21,3.85,450,"1993-05-14 2022-05-28",62.93,20.12,450,"1993-05-14 2022-05-28",2.19,3.03,450,"1993-05-14 2022-05-28",8.08,7.34,450,"1993-05-14 2022-05-28",3.33,7.85,450,"1993-05-14 2022-05-28",3.22,7.76,449,"1993-05-14 2022-05-28",0.13,0.72,449,"1993-05-14 2022-05-28",0,0.23,294,"1993-05-14 2021-05-23",,,,
2023-05-20,5.76,4.2,450,"1993-05-13 2022-05-27",94.8,6.71,450,"1993-05-13 2022-05-27",11.51,5.4,450,"1993-05-13 2022-05-27",32.82,10.3,450,"1993-05-13 2022-05-27",0.11,3.89,450,"1993-05-13 2022-05-27",62.77,20.16,450,"1993-05-13 2022-05-27",2.1,3.1,450,"1993-05-13 2022-05-27",8.11,7.33,450,"1993-05-13 2022-05-27",3.15,7.6,450,"1993-05-13 2022-05-27",3.03,7.5,449,"1993-05-13 2022-05-27",0.13,0.73,449,"1993-05-13 2022-05-27",0,0.29,294,"1993-05-13 2021-05-23",,,,
2023-05-19,5.62,4.19,450,"1993-05-12 2022-05-26",94.77,6.64,450,"1993-05-12 2022-05-26",11.38,5.41,450,"1993-05-12 2022-05-26",32.77,10.13,450,"1993-05-12 2022-05-26",-0.05,3.87,450,"1993-05-12 2022-05-26",62.65,20.26,450,"1993-05-12 2022-05-26",1.96,3.03,450,"1993-05-12 2022-05-26",8.2,7.21,450,"1993-05-12 2022-05-26",3.05,6.99,450,"1993-05-12 2022-05-26",2.93,6.88,449,"1993-05-12 2022-05-26",0.13,0.73,449,"1993-05-12 2022-05-26",0,0.29,295,"1993-05-12 2021-05-23",,,,
2023-05-18,5.54,4.2,450,"1993-05-11 2022-05-25",94.85,6.54,450,"1993-05-11 2022-05-25",11.22,5.42,450,"1993-05-11 2022-05-25",32.88,10.12,450,"1993-05-11 2022-05-25",-0.13,3.82,450,"1993-05-11 2022-05-25",62.92,20.24,450,"1993-05-11 2022-05-25",1.82,2.99,450,"1993-05-11 2022-05-25",8.18,7.2,450,"1993-05-11 2022-05-25",3.11,7.01,450,"1993-05-11 2022-05-25",2.99,6.9,449,"1993-05-11 2022-05-25",0.13,0.72,449,"1993-05-11 2022-05-25",0,0.23,295,"1993-05-11 2021-05-23",,,,
2023-05-17,5.44,4.14,450,"1993-05-10 2022-05-24",94.71,6.95,450,"1993-05-10 2022-05-24",11.11,5.43,450,"1993-05-10 2022-05-24",32.89,10.17,450,"1993-05-10 2022-05-24",-0.22,3.72,450,"1993-05-10 2022-05-24",62.89,20.39,450,"1993-05-10 2022-05-24",1.75,2.94,450,"1993-05-10 2022-05-24",8.24,7.35,450,"1993-05-10 2022-05-24",3.09,7.02,450,"1993-05-10 2022-05-24",3,6.92,449,"1993-05-10 2022-05-24",0.11,0.58,449,"1993-05-10 2022-05-24",0,0.23,294,"1993-05-10 2021-05-23",,,,
2023-05-16,5.35,4.14,450,"1993-05-09 2022-05-23",94.53,7.09,450,"1993-05-09 2022-05-23",11.13,5.46,450,"1993-05-09 2022-05-23",33.05,10.25,450,"1993-05-09 2022-05-23",-0.31,3.73,450,"1993-05-09 2022-05-23",62.95,20.74,450,"1993-05-09 2022-05-23",1.69,2.92,450,"1993-05-09 2022-05-23",8.25,7.27,450,"1993-05-09 2022-05-23",3.11,7.1,450,"1993-05-09 2022-05-23",3.02,7.01,449,"1993-05-09 2022-05-23",0.11,0.58,449,"1993-05-09 2022-05-23",0,0.26,294,"1993-05-09 2021-05-23",,,,
2023-05-15,5.2,4.08,450,"1993-05-08 2022-05-22",94.67,6.92,450,"1993-05-08 2022-05-22",10.88,5.43,450,"1993-05-08 2022-05-22",32.8,10.12,450,"1993-05-08 2022-05-22",-0.43,3.69,450,"1993-05-08 2022-05-22",63.42,20.81,450,"1993-05-08 2022-05-22",1.58,2.94,450,"1993-05-08 2022-05-22",8.01,7.07,450,"1993-05-08 2022-05-22",3.06,7.12,450,"1993-05-08 2022-05-22",2.95,7.02,450,"1993-05-08 2022-05-22",0.11,0.58,450,"1993-05-08 2022-05-22",0,0.27,295,"1993-05-08 2020-05-19",,,,
2023-05-14,5.05,4.14,450,"1993-05-07 2022-05-21",94.7,6.92,450,"1993-05-07 2022-05-21",10.7,5.32,450,"1993-05-07 2022-05-21",32.62,10.16,450,"1993-05-07 2022-05-21",-0.56,3.74,450,"1993-05-07 2022-05-21",63.6,20.83,450,"1993-05-07 2022-05-21",1.45,2.92,450,"1993-05-07 2022-05-21",7.96,6.95,450,"1993-05-07 2022-05-21",3.05,7.11,450,"1993-05-07 2022-05-21",2.97,7.04,449,"1993-05-07 2022-05-21",0.1,0.5,449,"1993-05-07 2022-05-21",0.1,0.55,296,"1993-05-07 2020-05-19",,,,
2023-05-13,4.89,4.2,450,"1993-05-06 2022-05-20",94.72,6.88,450,"1993-05-06 2022-05-20",10.53,5.26,450,"1993-05-06 2022-05-20",32.64,10.2,450,"1993-05-06 2022-05-20",-0.74,3.8,450,"1993-05-06 2022-05-20",63.54,20.77,450,"1993-05-06 2022-05-20",1.33,2.93,450,"1993-05-06 2022-05-20",7.89,6.88,450,"1993-05-06 2022-05-20",2.98,7,450,"1993-05-06 2022-05-20",2.89,6.93,449,"1993-05-06 2022-05-20",0.1,0.48,449,"1993-05-06 2022-05-20",0.1,0.89,297,"1993-05-06 2020-05-19",,,,
2023-05-12,4.75,4.18,450,"1993-05-05 2022-05-19",94.59,6.99,450,"1993-05-05 2022-05-19",10.48,5.26,450,"1993-05-05 2022-05-19",32.59,10.23,450,"1993-05-05 2022-05-19",-0.89,3.75,450,"1993-05-05 2022-05-19",63.38,21.04,450,"1993-05-05 2022-05-19",1.21,2.84,450,"1993-05-05 2022-05-19",7.83,6.84,450,"1993-05-05 2022-05-19",2.92,6.46,450,"1993-05-05 2022-05-19",2.83,6.36,449,"1993-05-05 2022-05-19",0.1,0.58,449,"1993-05-05 2022-05-19",0.2,1.2,297,"1993-05-05 2020-05-19",,,,
2023-05-11,4.61,4.14,450,"1993-05-04 2022-05-18",94.52,7.03,450,"1993-05-04 2022-05-18",10.36,5.17,450,"1993-05-04 2022-05-18",32.52,10.31,450,"1993-05-04 2022-05-18",-1.04,3.69,450,"1993-05-04 2022-05-18",62.93,21,450,"1993-05-04 2022-05-18",1.12,2.78,450,"1993-05-04 2022-05-18",7.85,6.86,450,"1993-05-04 2022-05-18",2.96,6.62,450,"1993-05-04 2022-05-18",2.87,6.52,449,"1993-05-04 2022-05-18",0.1,0.58,449,"1993-05-04 2022-05-18",0.2,1.66,297,"1993-05-04 2020-05-14",,,,
2023-05-10,4.52,4.12,450,"1993-05-03 2022-05-17",94.65,6.87,450,"1993-05-03 2022-05-17",10.25,5.12,450,"1993-05-03 2022-05-17",32.78,10.51,450,"1993-05-03 2022-05-17",-1.15,3.68,450,"1993-05-03 2022-05-17",63.1,20.76,450,"1993-05-03 2022-05-17",0.98,2.74,450,"1993-05-03 2022-05-17",7.61,6.79,450,"1993-05-03 2022-05-17",3.01,6.7,450,"1993-05-03 2022-05-17",2.92,6.58,448,"1993-05-03 2022-05-17",0.11,0.64,449,"1993-05-03 2022-05-17",0.3,2.28,298,"1993-05-03 2020-05-14",,,,
2023-05-09,4.39,4.15,450,"1993-05-02 2022-05-16",94.7,6.74,450,"1993-05-02 2022-05-16",10.06,5.06,450,"1993-05-02 2022-05-16",32.87,10.54,450,"1993-05-02 2022-05-16",-1.29,3.65,450,"1993-05-02 2022-05-16",63.27,20.52,450,"1993-05-02 2022-05-16",0.87,2.73,450,"1993-05-02 2022-05-16",7.76,6.89,450,"1993-05-02 2022-05-16",2.83,5.55,450,"1993-05-02 2022-05-16",2.72,5.43,448,"1993-05-02 2022-05-16",0.13,0.7,449,"1993-05-02 2022-05-16",0.5,2.87,301,"1993-05-02 2020-05-14",,,,
2023-05-08,4.14,4.25,450,"1993-05-01 2022-05-15",94.5,6.84,450,"1993-05-01 2022-05-15",9.96,5.06,450,"1993-05-01 2022-05-15",32.9,10.69,450,"1993-05-01 2022-05-15",-1.51,3.7,450,"1993-05-01 2022-05-15",62.9,20.74,450,"1993-05-01 2022-05-15",0.71,2.72,450,"1993-05-01 2022-05-15",7.67,6.9,450,"1993-05-01 2022-05-15",2.78,5.51,450,"1993-05-01 2022-05-15",2.64,5.37,448,"1993-05-01 2022-05-15",0.16,0.94,449,"1993-05-01 2022-05-15",0.6,3.59,302,"1993-05-01 2020-05-14",,,,
2023-05-07,4,4.31,450,"1993-04-30 2022-05-14",94.49,6.85,450,"1993-04-30 2022-05-14",9.68,5.02,450,"1993-04-30 2022-05-14",32.86,10.83,450,"1993-04-30 2022-05-14",-1.6,3.69,450,"1993-04-30 2022-05-14",63.63,20.86,450,"1993-04-30 2022-05-14",0.56,2.69,450,"1993-04-30 2022-05-14",7.8,6.89,450,"1993-04-30 2022-05-14",2.79,5.39,450,"1993-04-30 2022-05-14",2.59,5.22,448,"1993-04-30 2022-05-14",0.22,1.2,449,"1993-04-30 2022-05-14",0.8,3.97,307,"1993-04-30 2022-04-30",,,,
2023-05-06,3.99,4.35,450,"1993-04-29 2022-05-13",94.68,6.52,450,"1993-04-29 2022-05-13",9.5,5,450,"1993-04-29 2022-05-13",33.22,11.09,450,"1993-04-29 2022-05-13",-1.62,3.68,450,"1993-04-29 2022-05-13",64.2,20.6,450,"1993-04-29 2022-05-13",0.49,2.66,450,"1993-04-29 2022-05-13",8.01,6.89,450,"1993-04-29 2022-05-13",2.89,5.55,450,"1993-04-29 2022-05-13",2.63,5.34,447,"1993-04-29 2022-05-13",0.28,1.52,448,"1993-04-29 2022-05-13",0.8,4.01,311,"1993-04-29 2022-04-30",,,,
2023-05-05,4,4.4,450,"1993-04-28 2022-05-12",94.76,6.53,450,"1993-04-28 2022-05-12",9.36,5.06,450,"1993-04-28 2022-05-12",33.29,11.17,450,"1993-04-28 2022-05-12",-1.66,3.63,450,"1993-04-28 2022-05-12",64.72,20.58,450,"1993-04-28 2022-05-12",0.44,2.6,450,"1993-04-28 2022-05-12",8.04,6.99,450,"1993-04-28 2022-05-12",3.13,6.42,450,"1993-04-28 2022-05-12",2.85,6.24,446,"1993-04-28 2022-05-12",0.3,1.53,447,"1993-04-28 2022-05-12",0.9,4.13,314,"1993-04-28 2022-04-30",,,,
2023-05-04,3.87,4.33,450,"1993-04-27 2022-05-11",94.71,6.53,450,"1993-04-27 2022-05-11",9.25,5.01,450,"1993-04-27 2022-05-11",33.25,11.32,450,"1993-04-27 2022-05-11",-1.78,3.61,450,"1993-04-27 2022-05-11",64.46,20.57,450,"1993-04-27 2022-05-11",0.35,2.58,450,"1993-04-27 2022-05-11",7.95,7.04,450,"1993-04-27 2022-05-11",3.23,6.64,450,"1993-04-27 2022-05-11",2.91,6.46,446,"1993-04-27 2022-05-11",0.34,1.65,447,"1993-04-27 2022-05-11",1.1,4.42,318,"1993-04-27 2022-04-30",,,,
2023-05-03,3.62,4.3,450,"1993-04-26 2022-05-10",94.53,6.67,450,"1993-04-26 2022-05-10",9.09,5.03,450,"1993-04-26 2022-05-10",33.2,11.29,450,"1993-04-26 2022-05-10",-1.92,3.62,450,"1993-04-26 2022-05-10",64.18,20.65,450,"1993-04-26 2022-05-10",0.27,2.59,450,"1993-04-26 2022-05-10",8.06,6.96,450,"1993-04-26 2022-05-10",3.19,6.72,450,"1993-04-26 2022-05-10",2.87,6.56,445,"1993-04-26 2022-05-10",0.34,1.66,446,"1993-04-26 2022-05-10",1.3,4.9,322,"1993-04-26 2022-04-30",,,,
2023-05-02,3.53,4.28,450,"1993-04-25 2022-05-09",94.76,6.29,450,"1993-04-25 2022-05-09",8.86,5,450,"1993-04-25 2022-05-09",33.27,11.2,450,"1993-04-25 2022-05-09",-1.96,3.56,450,"1993-04-25 2022-05-09",64.88,20.44,450,"1993-04-25 2022-05-09",0.15,2.49,450,"1993-04-25 2022-05-09",8.2,6.9,450,"1993-04-25 2022-05-09",3.28,6.73,450,"1993-04-25 2022-05-09",2.89,6.53,444,"1993-04-25 2022-05-09",0.43,1.86,445,"1993-04-25 2022-05-09",1.6,5.63,329,"1993-04-25 2022-04-30",,,,
2023-05-01,3.31,4.21,450,"1993-04-24 2022-05-08",94.89,6.09,450,"1993-04-24 2022-05-08",8.62,4.9,450,"1993-04-24 2022-05-08",33.28,11.07,450,"1993-04-24 2022-05-08",-2.07,3.55,450,"1993-04-24 2022-05-08",65.04,20.49,450,"1993-04-24 2022-05-08",0.03,2.44,450,"1993-04-24 2022-05-08",8.29,6.98,450,"1993-04-24 2022-05-08",3.35,6.8,450,"1993-04-24 2022-05-08",2.89,6.58,443,"1993-04-24 2022-05-08",0.5,2.02,444,"1993-04-24 2022-05-08",1.8,6.38,334,"1993-04-24 2022-04-30",,,,
2023-04-30,3.15,4.21,450,"1993-04-23 2022-05-07",94.74,6.3,450,"1993-04-23 2022-05-07",8.48,4.85,450,"1993-04-23 2022-05-07",33.28,11.06,450,"1993-04-23 2022-05-07",-2.18,3.53,450,"1993-04-23 2022-05-07",64.85,20.32,450,"1993-04-23 2022-05-07",-0.1,2.45,450,"1993-04-23 2022-05-07",8.33,7.04,450,"1993-04-23 2022-05-07",3.31,6.76,450,"1993-04-23 2022-05-07",2.78,6.42,443,"1993-04-23 2022-05-07",0.57,2.37,444,"1993-04-23 2022-05-07",2.1,7.28,339,"1993-04-23 2022-04-30",,,,
2023-04-29,3,4.18,450,"1993-04-22 2022-05-06",94.66,6.24,450,"1993-04-22 2022-05-06",8.25,4.81,450,"1993-04-22 2022-05-06",33.62,11.1,450,"1993-04-22 2022-05-06",-2.34,3.56,450,"1993-04-22 2022-05-06",64.71,20.34,450,"1993-04-22 2022-05-06",-0.23,2.5,450,"1993-04-22 2022-05-06",8.43,7.02,450,"1993-04-22 2022-05-06",3.31,6.77,450,"1993-04-22 2022-05-06",2.77,6.41,444,"1993-04-22 2022-05-06",0.58,2.36,445,"1993-04-22 2022-05-06",2.4,8.37,345,"1993-04-22 2022-04-30",,,,
2023-04-28,2.84,4.22,450,"1993-04-21 2022-05-05",94.53,6.46,450,"1993-04-21 2022-05-05",8.02,4.81,450,"1993-04-21 2022-05-05",33.82,10.96,450,"1993-04-21 2022-05-05",-2.49,3.51,450,"1993-04-21 2022-05-05",64.94,20.27,450,"1993-04-21 2022-05-05",-0.39,2.46,450,"1993-04-21 2022-05-05",8.52,7.21,450,"1993-04-21 2022-05-05",3.41,6.91,450,"1993-04-21 2022-05-05",2.78,6.43,444,"1993-04-21 2022-05-05",0.67,2.56,445,"1993-04-21 2022-05-05",2.7,9.54,350,"1993-04-21 2022-04-30",,,,
2023-04-27,2.67,4.23,450,"1993-04-20 2022-05-04",94.62,6.36,450,"1993-04-20 2022-05-04",7.69,4.7,450,"1993-04-20 2022-05-04",34.42,11.35,450,"1993-04-20 2022-05-04",-2.62,3.53,450,"1993-04-20 2022-05-04",65.49,19.95,450,"1993-04-20 2022-05-04",-0.52,2.49,450,"1993-04-20 2022-05-04",8.61,7.4,450,"1993-04-20 2022-05-04",3.52,7.25,450,"1993-04-20 2022-05-04",2.77,6.52,443,"1993-04-20 2022-05-04",0.78,3.43,444,"1993-04-20 2022-05-04",3,10.4,355,"1993-04-20 2022-04-30",,,,
2023-04-26,2.51,4.28,450,"1993-04-19 2022-05-03",94.63,6.35,450,"1993-04-19 2022-05-03",7.37,4.68,450,"1993-04-19 2022-05-03",34.66,11.47,450,"1993-04-19 2022-05-03",-2.78,3.63,450,"1993-04-19 2022-05-03",66.02,19.88,450,"1993-04-19 2022-05-03",-0.72,2.48,450,"1993-04-19 2022-05-03",8.74,7.49,450,"1993-04-19 2022-05-03",3.73,7.44,450,"1993-04-19 2022-05-03",2.93,6.71,441,"1993-04-19 2022-05-03",0.81,3.45,442,"1993-04-19 2022-05-03",3.2,11.23,359,"1993-04-19 2022-04-30",,,,
2023-04-25,2.33,4.39,450,"1993-04-18 2022-05-02",94.4,6.55,450,"1993-04-18 2022-05-02",7.19,4.69,450,"1993-04-18 2022-05-02",34.74,11.4,450,"1993-04-18 2022-05-02",-2.97,3.75,450,"1993-04-18 2022-05-02",65.76,20.33,450,"1993-04-18 2022-05-02",-0.87,2.55,450,"1993-04-18 2022-05-02",8.9,7.5,450,"1993-04-18 2022-05-02",3.73,7.53,450,"1993-04-18 2022-05-02",2.95,6.85,441,"1993-04-18 2022-05-02",0.8,3.44,441,"1993-04-18 2022-05-02",3.3,12.06,364,"1993-04-18 2022-04-30",,,,
2023-04-24,2.18,4.41,450,"1993-04-17 2022-05-01",94.23,6.92,450,"1993-04-17 2022-05-01",6.95,4.67,450,"1993-04-17 2022-05-01",35.02,11.35,450,"1993-04-17 2022-05-01",-3.19,3.88,450,"1993-04-17 2022-05-01",65.81,20.55,450,"1993-04-17 2022-05-01",-1.03,2.58,450,"1993-04-17 2022-05-01",8.9,7.5,450,"1993-04-17 2022-05-01",3.7,7.52,450,"1993-04-17 2022-05-01",2.92,6.88,439,"1993-04-17 2022-05-01",0.82,3.45,439,"1993-04-17 2022-05-01",3.6,12.86,367,"1993-04-17 2022-04-30",,,,
2023-04-23,2.07,4.43,450,"1993-04-16 2022-04-30",94.16,7.15,450,"1993-04-16 2022-04-30",6.72,4.66,450,"1993-04-16 2022-04-30",35.25,11.4,450,"1993-04-16 2022-04-30",-3.25,3.98,450,"1993-04-16 2022-04-30",66.25,20.42,450,"1993-04-16 2022-04-30",-1.13,2.66,450,"1993-04-16 2022-04-30",9.05,7.52,450,"1993-04-16 2022-04-30",3.86,7.77,450,"1993-04-16 2022-04-30",3.09,7.17,438,"1993-04-16 2022-04-30",0.82,3.43,438,"1993-04-16 2022-04-30",3.7,13.56,375,"1993-04-16 2022-04-30",,,,
2023-04-22,1.98,4.46,450,"1993-04-15 2022-04-29",94.2,6.99,450,"1993-04-15 2022-04-29",6.64,4.7,450,"1993-04-15 2022-04-29",35.39,11.39,450,"1993-04-15 2022-04-29",-3.38,4.05,450,"1993-04-15 2022-04-29",65.94,20.16,450,"1993-04-15 2022-04-29",-1.21,2.76,450,"1993-04-15 2022-04-29",9.08,7.53,450,"1993-04-15 2022-04-29",3.87,7.88,450,"1993-04-15 2022-04-29",3.11,7.27,436,"1993-04-15 2022-04-29",0.81,3.44,436,"1993-04-15 2022-04-29",3.9,14.42,377,"1993-04-15 2022-04-29",,,,
2023-04-21,1.92,4.42,450,"1993-04-14 2022-04-28",94.12,7.15,450,"1993-04-14 2022-04-28",6.57,4.69,450,"1993-04-14 2022-04-28",35.56,11.1,450,"1993-04-14 2022-04-28",-3.63,4.03,450,"1993-04-14 2022-04-28",65.33,20.09,450,"1993-04-14 2022-04-28",-1.34,2.76,450,"1993-04-14 2022-04-28",9.12,7.48,450,"1993-04-14 2022-04-28",3.8,7.77,450,"1993-04-14 2022-04-28",3.07,7.2,435,"1993-04-14 2022-04-28",0.77,3.32,436,"1993-04-14 2022-04-28",4.1,15.29,379,"1993-04-14 2022-04-28",,,,
2023-04-20,1.71,4.31,450,"1993-04-13 2022-04-27",93.9,7.22,450,"1993-04-13 2022-04-27",6.49,4.55,450,"1993-04-13 2022-04-27",35.51,11.05,450,"1993-04-13 2022-04-27",-3.85,4.04,450,"1993-04-13 2022-04-27",64.58,20.29,450,"1993-04-13 2022-04-27",-1.47,2.76,450,"1993-04-13 2022-04-27",9.04,7.4,450,"1993-04-13 2022-04-27",3.69,7.36,450,"1993-04-13 2022-04-27",2.96,6.74,435,"1993-04-13 2022-04-27",0.77,3.33,436,"1993-04-13 2022-04-27",4.3,16.06,382,"1993-04-13 2022-04-27",,,,
2023-04-19,1.57,4.34,450,"1993-04-12 2022-04-26",93.83,7.28,450,"1993-04-12 2022-04-26",6.29,4.51,450,"1993-04-12 2022-04-26",35.64,11.17,450,"1993-04-12 2022-04-26",-3.98,4.04,450,"1993-04-12 2022-04-26",64.52,20.21,450,"1993-04-12 2022-04-26",-1.56,2.78,450,"1993-04-12 2022-04-26",9.12,7.57,450,"1993-04-12 2022-04-26",3.74,7.4,450,"1993-04-12 2022-04-26",3,6.8,434,"1993-04-12 2022-04-26",0.77,3.29,435,"1993-04-12 2022-04-26",4.5,16.72,384,"1993-04-12 2022-04-25",,,,
2023-04-18,1.59,4.33,450,"1993-04-11 2022-04-25",93.87,7.26,450,"1993-04-11 2022-04-25",6.22,4.39,450,"1993-04-11 2022-04-25",35.83,11.39,450,"1993-04-11 2022-04-25",-4.12,4.04,450,"1993-04-11 2022-04-25",64.29,20.31,450,"1993-04-11 2022-04-25",-1.62,2.75,450,"1993-04-11 2022-04-25",9.09,7.63,450,"1993-04-11 2022-04-25",3.86,7.67,450,"1993-04-11 2022-04-25",3.13,7.08,433,"1993-04-11 2022-04-25",0.77,3.29,434,"1993-04-11 2022-04-25",4.7,17.3,385,"1993-04-11 2022-04-25",,,,
2023-04-17,1.53,4.38,450,"1993-04-10 2022-04-24",93.68,7.42,450,"1993-04-10 2022-04-24",6.17,4.33,450,"1993-04-10 2022-04-24",35.78,11.43,450,"1993-04-10 2022-04-24",-4.27,4.07,450,"1993-04-10 2022-04-24",63.8,20.17,450,"1993-04-10 2022-04-24",-1.73,2.8,450,"1993-04-10 2022-04-24",8.92,7.61,450,"1993-04-10 2022-04-24",3.9,7.87,450,"1993-04-10 2022-04-24",3.25,7.34,433,"1993-04-10 2022-04-24",0.7,3.19,434,"1993-04-10 2022-04-24",4.9,17.84,385,"1993-04-10 2022-04-24",,,,
2023-04-16,1.45,4.51,450,"1993-04-09 2022-04-23",93.49,7.59,450,"1993-04-09 2022-04-23",6.06,4.26,450,"1993-04-09 2022-04-23",35.85,11.71,450,"1993-04-09 2022-04-23",-4.42,4.14,450,"1993-04-09 2022-04-23",63.6,19.89,450,"1993-04-09 2022-04-23",-1.86,2.9,450,"1993-04-09 2022-04-23",8.88,7.58,450,"1993-04-09 2022-04-23",3.87,7.86,450,"1993-04-09 2022-04-23",3.28,7.35,433,"1993-04-09 2022-04-23",0.63,3.1,434,"1993-04-09 2022-04-23",5.2,18.33,388,"1993-04-09 2022-04-23",,,,
